rarity,id,name,image_url,appeal,skill,preawakened
SR,1625,"""Big Zip Pop"" Kī Saegusa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1625.jpg,Steam World,Very Good Judge Shift,
SR+,1626,"""Toy Doctor Doll"" Kī Saegusa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1626.jpg,Trick Toy Box,Very Good Judge Shift,
PR,1627,"""Shining Vibrato"" Subaru Yūki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1627.jpg,Premium Miracle Max Beat,All Aura UP! (v),
PR+,1628,"""The Miracle that we have Hoped for"" Subaru Yūki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1628.jpg,Premium Miracle Max Beat,All Aura UP! (v),
SR,1629,"""Orthodox Prince"" Nozomu Igarashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1629.png,Miracle Max Beat,Hold Score UP! (iii),
SR+,1630,"""Your Future Smile"" Nozomu Igarashi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1630.png,Miracle Max Beat,Hold Score UP! (iii),
SR,1631,"""The Cute Little Brother Character"" Asahi Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1631.jpg,Miracle Max Beat,Appeal Gauge UP! (iii),
SR+,1632,"""Our Wish that we want to Come True"" Asahi Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1632.jpg,Miracle Max Beat,Appeal Gauge UP! (iii),
SR,1633,"""Clever & Cool"" Kanata Kira",https://images.dream-wonderland.com/photokatsu/Photokatsu_1633.png,Miracle Max Beat,Pop Aura UP! (iii),
SR+,1634,"""To the Glimmering World"" Kanata Kira+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1634.png,Miracle Max Beat,Pop Aura UP! (iii),
PR+,1635,"""Dream Cheer Girl"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1635.jpg,Premium Dreaming Heart,Cute Aura UP! (v),yes
PR,1636,"""A Martial Artist who can even Break the Stars"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1636.jpg,Premium Cosmo Showtime,Cool Aura UP! (v),
PR+,1637,"""Esoteric! The Stardust Fist of the Future"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1637.jpg,Premium Cosmo Showtime,Cool Aura UP! (v),
PR,1638,"""The Sorrowful Marionette"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1638.jpg,Premium Clock Circus,Skill Trace (iv),
PR+,1639,"""Fortune Doll"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1639.jpg,Premium Clock Circus,Skill Trace (iv),
SR,1640,"""Pop Puzzle Piece"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1640.jpg,Steam World,Pop Aura UP! (iii),
SR+,1641,"""Photograph Doll"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1641.jpg,Trick Toy Box,Pop Aura UP! (iii),
SR,1642,"""The Cool Jade Green"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1642.jpg,Steam World,Appeal Gauge UP! (iii),
SR+,1643,"""Steam Doll"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1643.jpg,Passion Beat,Appeal Gauge UP! (iii),
SR,1644,"""The Highlight One Point is the Gear"" Yū Hattori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1644.jpg,Steam World,Very Good plus Appeal!,
SR+,1645,"""Mechanic Doll"" Yū Hattori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1645.jpg,Passion Beat,Very Good plus Appeal!,
SR,1646,"""The Pastel Music"" Michelle Tachibana",https://images.dream-wonderland.com/photokatsu/Photokatsu_1646.png,Steam World,Aura plus Appeal! (iii),
SR+,1647,"""Journey Doll"" Michelle Tachibana+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1647.jpg,Trick Toy Box,Aura plus Appeal! (iii),
R,1648,"""Mini Dragon-tan"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1648.png,Pop Flash,All Aura UP! (ii),
R+,1649,"""Craft Doll"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1649.jpg,Pop Flash,All Aura UP! (ii),
PR,1650,"""One Breath of Sweets"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_1650.jpg,Premium Hanakasa no Mai,Sexy Aura UP! (iv),
PR+,1651,"""The Sound of a Nadeshiko"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1651.jpg,Premium Hanakasa no Mai,Sexy Aura UP! (iv),
PR,1652,"""Absolute Songstress"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1652.jpg,Premium Double Moon Jewel,Sexy Aura UP! (v),
PR+,1653,"""The Aura that Cannot be Hidden"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1653.jpg,Premium Double Moon Jewel,Sexy Aura UP! (v),
SR,1654,"""The Wink of Affection"" Hime",https://images.dream-wonderland.com/photokatsu/Photokatsu_1654.jpg,Butterfly Flip,Aura plus Appeal! (iii),
SR+,1655,"""Elegant Appeal"" Hime+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1655.jpg,Butterfly Flip,Aura plus Appeal! (iii),
SR,1656,"""Pinky of Memories"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1656.jpg,Miracle Parade,Appeal Gauge UP! (iii),
SR+,1657,"""Inherited Pose"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1657.jpg,Angely Arrow,Appeal Gauge UP! (iii),
SR,1658,"""Glass of Memories"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1658.jpg,Miracle Parade,Panel Strength (iii),
SR+,1659,"""The Admired Pose"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1659.jpg,Cosmo Showtime,Panel Strength (iii),
R,1660,"""The Shadow of Sympathy"" Hikari Minowa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1660.jpg,Sexy Flash,Heart Full Time (ii),
R+,1661,"""A Building Rhythm"" Hikari Minowa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1661.jpg,Sexy Flash,Heart Full Time (ii),
SR,1662,"""The Gaze of Sympathy"" Miya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1662.jpg,Butterfly Flip,Sexy Score UP! (iii),
SR+,1663,"""Secret Appeal"" Miya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1663.jpg,Butterfly Flip,Sexy Score UP! (iii),
R,1664,"""The Legend is in My Hands"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1664.jpg,Sexy Flash,Aura plus Appeal! (ii),
R+,1665,"""Intense Gaze"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1665.jpg,Sexy Flash,Aura plus Appeal! (ii),
PR,1666,"""The Peace of the Galaxy is Within me"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1666.jpg,Premium Electro Groove,Hold Score UP! (iv),
PR+,1667,"""In Order to Deliver Happiness"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1667.jpg,Premium Electro Groove,Hold Score UP! (iv),
SR,1668,"""The Jersey Prisoner"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1668.jpg,Jersey Flash,Very Good plus Appeal!,
SR+,1669,"""The Possessed Scornful Laugh"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1669.jpg,Electro Groove,Very Good plus Appeal!,
SR,1670,"""The One Respsonible for Invention"" Tsubasa Sena",https://images.dream-wonderland.com/photokatsu/Photokatsu_1670.jpg,Heartbeat Beam,Appeal Gauge UP! (iii),
SR+,1671,"""The Professor's Looking Out"" Tsubasa Sena+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1671.jpg,Heartbeat Beam,Appeal Gauge UP! (iii),
SR,1672,"""Stern Salute"" Nono Daichi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1672.jpg,Cosmo Showtime,Cool Aura UP! (iii),
SR+,1673,"""Justice Punch"" Nono Daichi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1673.jpg,Cosmo Showtime,Cool Aura UP! (iii),
R,1674,"""A Trap of Sweets"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_1674.jpg,Cute Flash,Panel Strength (ii),
R+,1675,"""Jerseys are the Best!"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1675.jpg,Cute Flash,Panel Strength (ii),
SR,1676,"""The Cheerful Pilot"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1676.jpg,Cosmo Showtime,Score plus Appeal! (iii),
SR+,1677,"""Yellow Heroine"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1677.jpg,Cosmo Showtime,Score plus Appeal! (iii),
R,1678,"""The Imaginary Space Odyssey"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1678.jpg,Pop Flash,Good Combo!,
R+,1679,"""Gray nano-desu"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1679.jpg,Pop Flash,Good Combo!,
SR+,1680,"""The Tragedy of Calories"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1680.png,Miracle Parade,Very Good Tap Heart,yes
SR+,1681,"""Vampire Scandal"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1681.jpg,Miracle Parade,All Score UP! (iii),yes
SR+,1682,"""The Glimmering Mountain Girl"" Aoi Kirya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1682.jpg,Miracle Parade,Hold Score UP! (iii),yes
SR+,1683,"""Fresh Girl☆"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1683.png,Miracle Parade,Cute Score UP! (iii),yes
SR+,1684,"""Stuffed Animal Lesson♪"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1684.png,Miracle Parade,All Aura UP! (iii),yes
SR+,1685,"""The Moon Gone from the Main Stage"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1685.png,Miracle Parade,Very Good Judge Shift,yes
SR+,1686,"""Choco and Love"" Raichi oshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1686.jpg,Cute Flash,Heartful Time (iii),yes
SR+,1687,"""Hello☆ The Black Ship Docks"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1687.jpg,Miracle Parade,Appeal Gauge UP! (iii),yes
PR,1688,"""Jersey Cross Attack"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1688.jpg,Premium Jersey Flash,Cool plus Appeal! (v),
PR+,1689,"""Guided by the Voice that Calls my Name"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1689.jpg,Premium Electro Groove,Cool plus Appeal! (v),
SR,1690,"""My Cards are...!"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1690.jpg,Cosmo Showtime,Cool plus Appeal! (iii),
SR+,1691,"""Justice Peace"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1691.jpg,Cosmos Showtime,Cool plus Appeal! (iii),
PR,1692,"""The Heart of Truth that Speaks of Others"" Elza Forte",https://images.dream-wonderland.com/photokatsu/Photokatsu_1692.jpg,Premium Star Glory Judge,Skill Trace (iv),
PR+,1693,"""The Time of a Dream of the Dance of the Cherry Blossoms"" Elza Forte+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1693.jpg,Premium Star Glory Judge,Skill Trace (iv),
SR,1694,"""One piece of Fruit"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1694.jpg,Star Smiley Splash,Hold Score UP! (iii),
SR+,1695,"""The Plumeria of Blessings"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1695.jpg,Star Smiley Splash,Hold Score UP! (iii),
R,1696,Aria Futaba,https://images.dream-wonderland.com/photokatsu/Photokatsu_1696.jpg,Star Cute Charm,Cute Aura UP! (ii),
R+,1697,Aria Futaba+,https://images.dream-wonderland.com/photokatsu/Photokatsu_1697.jpg,Star Cute Charm,Cute Aura UP! (ii),
PR,1698,"""A Tailor of the Colors of the Skies"" Tsubasa Sena",https://images.dream-wonderland.com/photokatsu/Photokatsu_1698.jpg,Premium Men's Flash,Cute Score UP! (v),
PR+,1699,"""The Escort that Heads to the Future"" Tsubasa Sena+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1699.jpg,Premium Men's Flash,Cute Score UP! (v),
SR,1700,"""The Shooting Stars of Leo"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1700.jpg,Butterfly Flip,Sexy Aura UP! (iii),
SR+,1701,"""The Flowing Milky Way"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1701.jpg,Butterfly Flip,Sexy Aura UP! (iii),
SR,1702,"""Printing Moon"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1702.jpg,Double Moon Jewel,Aura plus Appeal! (iii),
SR+,1703,"""My New Goal"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1703.jpg,Double Moon Jewel,Aura plus Appeal! (iii),
PR+,1704,"""Diablo's Black "" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1704.png,Premium Blossom Amore,Hold Score UP! (iv),yes
SR,1705,"""Pastel Symphony"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1705.jpg,Angel Arrow,Very Good plus Appeal!,
SR+,1706,"""Angelic Ray"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1706.jpg,Angel Arrow,Very Good plus Appeal!,
SR,1707,"""Fluttering Alice"" Maria Himesato",https://images.dream-wonderland.com/photokatsu/Photokatsu_1707.jpg,Around Bouquet,Very Good Combo!,
SR+,1708,""""" Maria Himesato+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1708.jpg,Around Bouquet,Very Good Combo!,
PR,1709,"""To the Re-ruling of Ambition"" Johnny Bepp",https://images.dream-wonderland.com/photokatsu/Photokatsu_1709.jpg,Premium Jersey Flash,Cool Change (v),
PR+,1710,"""Purification and Awakening"" Johnny Bepp+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1710.jpg,Premium Jersey Flash,Cool Change (v),
SR,1711,"""Hot-Blooded Pilot"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1711.jpg,Cosmo Showtime,Cool Aura UP! (iii),
SR+,1712,"""Shiny Pink"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1712.jpg,Cosmo Showtime,Cool Aura UP! (iii),
SR,1713,"""Intellectual Pilot"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1713.jpg,Cosmo Showtime,Aura plus Appeal! (iii),
SR+,1714,"""Shiny Blue"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1714.jpg,Cosmo Showtime,Aura plus Appeal! (iii),
SR,1715,"""Elite Pilot"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1715.jpg,Cosmo Showtime,Cool plus Appeal! (iii),
SR+,1716,"""Shiny Purple"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1716.jpg,Cosmo Showtime,Cool plus Appeal! (iii),
SR,1717,"""A Stiff Salute"" Lisa Shirakaba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1717.jpg,Cosmo Showtime,Cool Change (iii),
SR+,1718,"""Justice Kick"" Lisa Shirakaba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1718.jpg,Cosmo Showtime,Cool Change (iii),
R,1719,"""Reliable Homeroom Teacher"" Naoto Suzukawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1719.jpg,Cool Flash,Good Combo!,
R+,1720,"""The Left Hand of Conviction"" Naoto Suzukawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1720.jpg,Cool Flash,Good Combo!,
PR,1721,"""Super Waitress"" Kokone Kurisu",https://images.dream-wonderland.com/photokatsu/Photokatsu_1721.jpg,Premium World Flight,Appeal Gauge UP! (iv),
PR+,1722,"""The Omelette of Bonds"" Kokone Kurisu+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1722.jpg,Premium World Flight,Appeal Gauge UP! (iv),
PR,1723,"""Owner Chef"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1723.jpg,Premium Blossom Amore,Skill Trace (iv),
PR+,1724,"""The Paella of Passion"" Juri Kurebayashi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1724.jpg,Premium Blossom Amore,Skill Trace (iv),
SR,1725,"""The Fortune Teller's Assistant"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1725.jpg,Heartful Cooking,Pop Aura UP! (iii),
SR+,1726,"""Fresh Salad"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1726.jpg,World Flight,Pop Aura UP! (iii),
SR,1727,"""Nadeshiko Waitress"" Miyabi Fujiwara",https://images.dream-wonderland.com/photokatsu/Photokatsu_1727.jpg,World Flight,Aura plus Appeal! (iii),
SR+,1728,"""Vegetable Soup"" Miyabi Fujiwara+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1728.jpg,World Flight,Aura plus Appeal! (iii),
SR,1729,"""Figurehead Waitress"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1729.jpg,Angel Arrow,Cute plus Appeal! (iii),
SR+,1730,"""Fluffy Sandwich"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1730.jpg,Angel Arrow,Cute plus Appeal! (iii),
R,1731,"""Triple Star Omelettes"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1731.jpg,Cute Flash,All Score UP! (ii),
R+,1732,"""The Cute and Famous Detective"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1732.jpg,Cute Flash,All Score UP! (ii),
SR,1733,"""The My-Pace Fortune Teller"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1733.jpg,Heartful Cooking,Pop Change (iii),
SR+,1734,"""Break Coffee"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1734.jpg,World Flight,Pop Change (iii),
R,1735,"""Now then, time for the Unheard Food!"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1735.jpg,Pop Flash,Pop Aura UP! (ii),
R+,1736,"""Food Writer"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1736.jpg,Pop Flash,Pop Aura UP! (ii),
PR,1737,"""Radiance of Andromeda"" Yume Nijino",https://images.dream-wonderland.com/photokatsu/Photokatsu_1737.jpg,Premium Rainbow Candy,Cute Aura UP! (v),
PR+,1738,"""The Girl Loved by Heaven"" Yume Nijino+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1738.jpg,Premium Star Rainbow Happiness For You,Cute Aura UP! (v),
PR,1739,"""Glimmer of Pleiades"" Koharu Nanakura",https://images.dream-wonderland.com/photokatsu/Photokatsu_1739.png,Premium Rainbow Candy,Skill Trace (iv),
PR+,1740,"""The Guide to the End of the Rainbow"" Koharu Nanakura+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1740.jpg,Premium Star Rainbow Happiness For You,Skill Trace (iv),
PR,1741,"""Breather of Altair"" Laura Sakuraba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1741.png,Premium Rainbow Candy,Hold Score UP!! (iv),
PR+,1742,"""Spice Duet"" Laura Sakuraba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1742.png,Premium Star Unchain Chord,Hold Score UP!! (iv),
SR,1743,"""Aldebaran of the Suns"" Elza Forte",https://images.dream-wonderland.com/photokatsu/Photokatsu_1743.png,Rainbow Candy,Sexy Aura UP! (iii),
SR+,1744,"""The Dress Chosen upon Instinct"" Elza Forte+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1744.jpg,Star Glory Judge,Sexy Aura UP! (iii),
SR,1745,"""Albireo of Thrills"" Hime Shiratori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1745.png,Rainbow Candy,All Aura UP! (iii),
SR+,1746,"""The Idol Atmosphere by Birth"" Hime Shiratori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1746.jpg,Star Heartful World,All Aura UP! (iii),
SR,1747,"""Spica of the Nights of Spring"" Aria Futaba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1747.jpg,Rainbow Candy,Appeal Gauge UP! (iii),
SR+,1748,"""The Ballerina Under The Rainbow"" Aria Futaba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1748.jpg,Star Heartful World,Appeal Gauge UP! (iii),
SR,1749,"""Antares of Confidence"" Mahiru Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1749.jpg,Rainbow Candy,Aura plus Appeal! (iii),
SR+,1750,"""Aphrodite of Beauty"" Mahiru Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1750.jpg,Star Kissing Jewel,Aura plus Appeal! (iii),
R,1751,"""The Little Bunny's Rainbow"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1751.jpg,Star Pop Charm,Good Judge Shift,
R+,1752,"""Atria of the Triangle"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1752.jpg,Star Pop Charm,Good Judge Shift,
SR,1753,"""Lynx of the Pure Colors"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_1753.jpg,Rainbow Candy,Pop Change (iii),
SR+,1754,"""Let's ""Sleep"" Together"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1754.jpg,Star Milky Dreamy Time,Pop Change (iii),
